Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0002548	NC_089042.1.g28516, NC_089042.1.g28598	NC_089042.1.g28432	NC_089042.1.g28364, NC_089042.1.g28452	NC_089042.1.g28115, NC_089042.1.g28198		NC_089042.1.g28704, NC_089042.1.g28787	NC_089042.1.g28312, NC_089042.1.g28395	NC_089042.1.g28431, NC_089042.1.g28517	6	1	
OG0002553	NC_089042.1.g28809, NC_089042.1.g28810		NC_089042.1.g28656, NC_089042.1.g28658	NC_089042.1.g28393, NC_089042.1.g28394	NC_089042.1.g28746, NC_089042.1.g28748	NC_089042.1.g28992, NC_089042.1.g28993	NC_089042.1.g28602	NC_089042.1.g28719, NC_089042.1.g28721	6	1	
OG0002561	NC_089044.1.g32543	NC_089044.1.g32404, NC_089044.1.g32405	NC_089044.1.g32367, NC_089044.1.g32368		NC_089044.1.g32530, NC_089044.1.g32531	NC_089044.1.g32830, NC_089044.1.g32831	NC_089044.1.g32302, NC_089044.1.g32304	NC_089044.1.g32498, NC_089044.1.g32499	6	1	
OG0002565	NC_089044.1.g33937, NC_089044.1.g33940		NC_089044.1.g33717, NC_089044.1.g33719	NC_089044.1.g33505	NC_089044.1.g33950, NC_089044.1.g33953	NC_089044.1.g34269, NC_089044.1.g34272	NC_089044.1.g33708, NC_089044.1.g33713	NC_089044.1.g33920, NC_089044.1.g33922	6	1	
OG0002580	NC_089045.1.g37088, NC_089045.1.g37100		NC_089045.1.g36851, NC_089045.1.g36864	NC_089045.1.g36584	NC_089045.1.g37109, NC_089045.1.g37119	NC_089045.1.g37450, NC_089045.1.g37459	NC_089045.1.g36833, NC_089045.1.g36843	NC_089045.1.g37041, NC_089045.1.g37051	6	1	
OG0002607	NC_089035.1.g685, NC_089036.1.g5736, NC_089039.1.g18871	NC_089036.1.g5728	NC_089035.1.g661, NC_089039.1.g18754	NC_089035.1.g686	NC_089035.1.g661	NC_089035.1.g699, NC_089036.1.g5791		NC_089035.1.g670, NC_089036.1.g5734	6	1	
OG0002608	NC_089035.1.g1065	NC_089035.1.g1066	NC_089035.1.g1037, NC_089035.1.g2686, NC_089037.1.g13649, NC_089045.1.g36768	NC_089035.1.g1059	NC_089035.1.g1043, NC_089037.1.g13643	NC_089035.1.g1077	NC_089035.1.g1040, NC_089037.1.g13632		6	1	
OG0002614	NC_089035.1.g1849	NC_089035.1.g1824, NC_089035.1.g1826	NC_089035.1.g1806, NC_089035.1.g1810	NC_089035.1.g1813, NC_089035.1.g1815	NC_089035.1.g1806, NC_089035.1.g1809	NC_089035.1.g1853, NC_089035.1.g1855	NC_089035.1.g1794		6	1	
OG0002618	NC_089035.1.g2601, NC_089043.1.g30078		NC_089035.1.g2575, NC_089037.1.g9830	NC_089035.1.g2556	NC_089035.1.g2565, NC_089037.1.g9838	NC_089035.1.g2618	NC_089035.1.g2571, NC_089037.1.g9827, NC_089045.1.g35161	NC_089037.1.g9864	6	1	
OG0002628	NC_089035.1.g4502	NC_089035.1.g4486, NC_089035.1.g4490	NC_089035.1.g4495, NC_089035.1.g4498	NC_089035.1.g4426	NC_089035.1.g4482, NC_089035.1.g4485		NC_089035.1.g4450, NC_089035.1.g4454	NC_089035.1.g4461, NC_089035.1.g4465	6	1	
OG0002632	NC_089036.1.g6257, NC_089044.1.g33029	NC_089044.1.g32922	NC_089036.1.g6267, NC_089044.1.g32862	NC_089044.1.g32608	NC_089036.1.g6249, NC_089044.1.g33047	NC_089036.1.g6323, NC_089044.1.g33352		NC_089036.1.g6262, NC_089044.1.g33003	6	1	
OG0002639	NC_089036.1.g7314	NC_089035.1.g1331, NC_089036.1.g7271	NC_089035.1.g1292, NC_089036.1.g7271	NC_089035.1.g1315, NC_089036.1.g7228	NC_089035.1.g1306, NC_089036.1.g7293	NC_089035.1.g1337, NC_089036.1.g7379	NC_089036.1.g7270		6	1	
OG0002640	NC_089036.1.g7845, NC_089036.1.g7850	NC_089036.1.g7812, NC_089036.1.g7817	NC_089036.1.g7802, NC_089036.1.g7807	NC_089036.1.g7764, NC_089036.1.g7769	NC_089036.1.g7818		NC_089036.1.g7816, NC_089036.1.g7821	NC_089036.1.g7846	6	1	
OG0002652	NC_089037.1.g11547, NC_089039.1.g19123	NC_089037.1.g11505, NC_089039.1.g20224	NC_089039.1.g19010, NC_089039.1.g20271	NC_089039.1.g18945	NC_089039.1.g20335	NC_089037.1.g11629, NC_089039.1.g19280		NC_089037.1.g11561, NC_089039.1.g20294	6	1	
OG0002654	NC_089037.1.g11836	NC_089035.1.g1673, NC_089037.1.g11777	NC_089035.1.g1658, NC_089037.1.g11792	NC_089035.1.g1660, NC_089037.1.g11727	NC_089035.1.g1654, NC_089037.1.g11796	NC_089037.1.g11917		NC_089035.1.g1648, NC_089037.1.g11841	6	1	
OG0002662	NC_089038.1.g14247, NC_089038.1.g14252, NC_089038.1.g14274	NC_089038.1.g14141	NC_089038.1.g14188, NC_089038.1.g14192	NC_089038.1.g14129		NC_089038.1.g14351	NC_089038.1.g14179, NC_089038.1.g14185	NC_089038.1.g14237, NC_089038.1.g14244	6	1	
OG0002664	NC_089038.1.g14377, NC_089038.1.g14378	NC_089037.1.g11542	NC_089037.1.g11542, NC_089038.1.g14308, NC_089038.1.g14309	NC_089037.1.g11482	NC_089037.1.g11556		NC_089037.1.g11535	NC_089037.1.g11599, NC_089038.1.g14369, NC_089038.1.g14370	6	1	
OG0002667	NC_089038.1.g14722, NC_089042.1.g28723	NC_089038.1.g14622	NC_089037.1.g11118	NC_089038.1.g14598, NC_089042.1.g28314		NC_089038.1.g14840, NC_089042.1.g28913	NC_089038.1.g14652, NC_089042.1.g28514	NC_089038.1.g14718, NC_089042.1.g28635	6	1	
OG0002668	NC_089038.1.g14854, NC_089042.1.g28734, NC_089042.1.g28735	NC_089042.1.g28571	NC_089038.1.g14786, NC_089042.1.g28583	NC_089042.1.g28326	NC_089038.1.g14792, NC_089042.1.g28686		NC_089038.1.g14788, NC_089042.1.g28527	NC_089042.1.g28646	6	1	
OG0002669	NC_089038.1.g14977	NC_089038.1.g14878, NC_089045.1.g35651	NC_089038.1.g14898, NC_089045.1.g35579	NC_089038.1.g14842	NC_089038.1.g14920, NC_089045.1.g35824		NC_089038.1.g14909, NC_089045.1.g35559	NC_089038.1.g14972, NC_089045.1.g35790	6	1	
OG0002670	NC_089038.1.g15004, NC_089040.1.g22594, NC_089044.1.g32485	NC_089038.1.g14907, NC_089044.1.g32333		NC_089038.1.g14830	NC_089038.1.g14952	NC_089038.1.g15080, NC_089038.1.g15120	NC_089038.1.g14936, NC_089044.1.g32235	NC_089038.1.g15000	6	1	
OG0002681	NC_089039.1.g18647		NC_089039.1.g18540, NC_089040.1.g20776	NC_089039.1.g18478, NC_089040.1.g20699	NC_089039.1.g18598, NC_089040.1.g20845	NC_089039.1.g18796, NC_089040.1.g21042	NC_089039.1.g18578, NC_089040.1.g20765	NC_089039.1.g18606	6	1	
OG0002689	NC_089039.1.g20229		NC_089038.1.g16968, NC_089039.1.g20132	NC_089038.1.g16908, NC_089039.1.g20055	NC_089039.1.g20190	NC_089038.1.g17192, NC_089039.1.g20403	NC_089038.1.g16987, NC_089039.1.g20140	NC_089038.1.g17001, NC_089039.1.g20159	6	1	
OG0002690	NC_089040.1.g20805	NC_089040.1.g20657, NC_089040.1.g20658	NC_089040.1.g20701, NC_089040.1.g20702	NC_089040.1.g20623, NC_089040.1.g20624	NC_089040.1.g20768, NC_089040.1.g20769	NC_089040.1.g20968, NC_089040.1.g20969		NC_089040.1.g20721	6	1	
OG0002693	NC_089040.1.g21235	NC_089040.1.g21087	NC_089040.1.g21132, NC_089040.1.g21138	NC_089040.1.g21047, NC_089040.1.g21054	NC_089040.1.g21201, NC_089040.1.g21206		NC_089040.1.g21119, NC_089040.1.g21126	NC_089040.1.g21152, NC_089040.1.g21157	6	1	
OG0002702	NC_089040.1.g22515	NC_089037.1.g12254, NC_089040.1.g22362	NC_089037.1.g12287, NC_089040.1.g22396		NC_089037.1.g12296, NC_089040.1.g22484	NC_089040.1.g22681	NC_089037.1.g12252, NC_089040.1.g22369	NC_089037.1.g12323, NC_089040.1.g22404	6	1	
OG0002705	NC_089040.1.g23286, NC_089043.1.g30132	NC_089046.1.g38114	NC_089040.1.g23161, NC_089043.1.g29983	NC_089043.1.g29710, NC_089046.1.g37736		NC_089043.1.g30360	NC_089040.1.g23129, NC_089043.1.g29907, NC_089046.1.g38008	NC_089043.1.g30074	6	1	
OG0002715	NC_089041.1.g26047, NC_089041.1.g26048	NC_089041.1.g25898, NC_089041.1.g25899		NC_089041.1.g25689	NC_089041.1.g26009, NC_089041.1.g26010	NC_089041.1.g26216, NC_089041.1.g26217	NC_089041.1.g25850, NC_089041.1.g25851	NC_089041.1.g25931	6	1	
OG0002729	NC_089043.1.g30022	NC_089043.1.g29869, NC_089043.1.g29870	NC_089043.1.g29885, NC_089043.1.g29886	NC_089043.1.g29598, NC_089043.1.g29599		NC_089043.1.g30248	NC_089043.1.g29798, NC_089043.1.g29799	NC_089043.1.g29962, NC_089043.1.g29963	6	1	
OG0002730	NC_089043.1.g30194	NC_089043.1.g30043, NC_089043.1.g30050		NC_089043.1.g29774	NC_089043.1.g30143, NC_089043.1.g30149	NC_089043.1.g30427	NC_089043.1.g29974, NC_089043.1.g29977, NC_089043.1.g29978	NC_089043.1.g30141, NC_089043.1.g30146	6	1	
OG0002749	NC_089044.1.g33931	NC_089035.1.g4198, NC_089044.1.g33791		NC_089044.1.g33495	NC_089035.1.g4197, NC_089044.1.g33943	NC_089036.1.g7316	NC_089035.1.g4167, NC_089036.1.g7196, NC_089044.1.g33701	NC_089035.1.g4176, NC_089044.1.g33912	6	1	
OG0002753	NC_089045.1.g34514, NC_089046.1.g37321	NC_089045.1.g34373, NC_089046.1.g37154	NC_089045.1.g34291, NC_089046.1.g37081		NC_089045.1.g34528, NC_089046.1.g37330	NC_089045.1.g34852, NC_089046.1.g37680	NC_089046.1.g37052	NC_089046.1.g37259	6	1	
OG0002757	NC_089045.1.g35190	NC_089045.1.g35038, NC_089045.1.g35039		NC_089045.1.g34743	NC_089045.1.g35190, NC_089045.1.g35191	NC_089045.1.g35508, NC_089045.1.g35509	NC_089045.1.g34956, NC_089045.1.g34957	NC_089045.1.g35174, NC_089045.1.g35175	6	1	
OG0002762	NC_089045.1.g35564, NC_089045.1.g35566	NC_089045.1.g35424, NC_089045.1.g35426	NC_089045.1.g35352	NC_089045.1.g35120	NC_089045.1.g35588, NC_089045.1.g35590	NC_089045.1.g35915, NC_089045.1.g35917		NC_089045.1.g35565, NC_089045.1.g35567	6	1	
OG0002775		NC_089035.1.g3582, NC_089039.1.g18727	NC_089035.1.g3581, NC_089039.1.g18785	NC_089035.1.g3524, NC_089039.1.g18728	NC_089035.1.g3576, NC_089039.1.g18847	NC_089035.1.g3621, NC_089039.1.g19056		NC_089035.1.g3557, NC_089039.1.g18847	6	0	
OG0002778		NC_089035.1.g5017, NC_089035.1.g5021		NC_089035.1.g4958, NC_089035.1.g4962	NC_089035.1.g5017, NC_089035.1.g5020	NC_089035.1.g5075, NC_089035.1.g5080	NC_089035.1.g4989, NC_089035.1.g4993	NC_089035.1.g4997, NC_089035.1.g5001	6	0	
OG0002779		NC_089038.1.g14548, NC_089038.1.g14549	NC_089038.1.g14576, NC_089038.1.g14578	NC_089038.1.g14507, NC_089038.1.g14508	NC_089038.1.g14581, NC_089038.1.g14583	NC_089038.1.g14750, NC_089038.1.g14752		NC_089038.1.g14641, NC_089038.1.g14643	6	0	
OG0002780		NC_089038.1.g14848, NC_089038.1.g14894		NC_089038.1.g14812, NC_089038.1.g14857	NC_089038.1.g14888, NC_089038.1.g14938	NC_089038.1.g15063, NC_089038.1.g15107	NC_089038.1.g14878, NC_089038.1.g14927	NC_089038.1.g14941, NC_089038.1.g14987	6	0	
OG0002783		NC_089039.1.g20101, NC_089039.1.g20103	NC_089039.1.g20154, NC_089039.1.g20156	NC_089039.1.g20069, NC_089039.1.g20071	NC_089039.1.g20209, NC_089039.1.g20211	NC_089039.1.g20419, NC_089039.1.g20421		NC_089039.1.g20175, NC_089039.1.g20177	6	0	
OG0002785		NC_089042.1.g28386	NC_089042.1.g28393, NC_089042.1.g28400	NC_089042.1.g28131, NC_089042.1.g28143, NC_089042.1.g28152	NC_089042.1.g28499, NC_089042.1.g28506		NC_089042.1.g28339, NC_089042.1.g28346	NC_089042.1.g28458, NC_089042.1.g28466	6	0	
OG0002786		NC_089043.1.g29861, NC_089046.1.g37555		NC_089043.1.g29591, NC_089046.1.g37185	NC_089043.1.g29963, NC_089046.1.g37736	NC_089043.1.g30242, NC_089046.1.g38086	NC_089043.1.g29790	NC_089043.1.g29951, NC_089044.1.g32729, NC_089046.1.g37665	6	0	
OG0002787		NC_089043.1.g30451, NC_089043.1.g30455	NC_089035.1.g2652, NC_089043.1.g30431, NC_089043.1.g30432, NC_089043.1.g30437	NC_089043.1.g30186		NC_089035.1.g2684, NC_089043.1.g30866	NC_089043.1.g30361	NC_089043.1.g30535, NC_089043.1.g30541	6	0	
OG0002790		NC_089044.1.g34116, NC_089044.1.g34117	NC_089044.1.g34033, NC_089044.1.g34034	NC_089044.1.g33813, NC_089044.1.g33814	NC_089044.1.g34274, NC_089044.1.g34275		NC_089044.1.g34035, NC_089044.1.g34036	NC_089044.1.g34245, NC_089044.1.g34246	6	0	
OG0002791		NC_089045.1.g34664, NC_089046.1.g37439	NC_089045.1.g34580, NC_089046.1.g37366	NC_089045.1.g34360, NC_089046.1.g37068	NC_089045.1.g34822, NC_089046.1.g37620		NC_089045.1.g34573, NC_089046.1.g37336	NC_089045.1.g34787, NC_089046.1.g37545	6	0	
OG0002800	NC_089035.1.g128, NC_089040.1.g22188, NC_089042.1.g27744, NC_089045.1.g36150	NC_089040.1.g22028, NC_089040.1.g22029	NC_089040.1.g21950	NC_089040.1.g21824	NC_089035.1.g1704		NC_089035.1.g121	NC_089046.1.g38256	6	1	
OG0002808	NC_089035.1.g1342, NC_089039.1.g17956	NC_089039.1.g17787		NC_089035.1.g1325, NC_089039.1.g17808	NC_089039.1.g17894	NC_089035.1.g1346, NC_089039.1.g18105	NC_089039.1.g17884	NC_089035.1.g1314, NC_089039.1.g17911	6	1	
OG0002810	NC_089035.1.g1458, NC_089038.1.g17132	NC_089035.1.g1456	NC_089035.1.g1420, NC_089038.1.g17036	NC_089035.1.g1434		NC_089035.1.g1463	NC_089035.1.g1421, NC_089038.1.g17051	NC_089035.1.g1433, NC_089038.1.g17074	6	1	
OG0002815	NC_089035.1.g1813	NC_089035.1.g1793, NC_089036.1.g8890	NC_089035.1.g1777, NC_089036.1.g8876		NC_089036.1.g8883	NC_089035.1.g1818	NC_089035.1.g1759, NC_089036.1.g8886	NC_089035.1.g1773, NC_089036.1.g8911	6	1	
OG0002821	NC_089035.1.g2318, NC_089042.1.g28802	NC_089035.1.g2287, NC_089042.1.g28637	NC_089035.1.g2280, NC_089042.1.g28651		NC_089035.1.g2287	NC_089035.1.g2328, NC_089042.1.g28987	NC_089035.1.g2276	NC_089035.1.g2266	6	1	
OG0002827	NC_089035.1.g3975, NC_089037.1.g9797	NC_089040.1.g22347		NC_089040.1.g22225	NC_089039.1.g19252, NC_089040.1.g22469	NC_089040.1.g22670	NC_089035.1.g3919, NC_089039.1.g19237	NC_089037.1.g9787, NC_089040.1.g22393	6	1	
OG0002836	NC_089036.1.g5721, NC_089044.1.g32922	NC_089036.1.g5714, NC_089044.1.g32804	NC_089036.1.g5726	NC_089036.1.g5663, NC_089044.1.g32488	NC_089044.1.g32924		NC_089036.1.g5684	NC_089036.1.g5709, NC_089044.1.g32883	6	1	
OG0002845	NC_089036.1.g7226, NC_089037.1.g13034	NC_089036.1.g7188, NC_089045.1.g36106		NC_089037.1.g12922	NC_089036.1.g7207	NC_089045.1.g36619	NC_089036.1.g7171, NC_089045.1.g35991	NC_089036.1.g7223, NC_089045.1.g36225	6	1	
OG0002852	NC_089036.1.g8004, NC_089042.1.g27276	NC_089036.1.g7973, NC_089042.1.g27102	NC_089036.1.g7961, NC_089042.1.g27111	NC_089042.1.g26908	NC_089042.1.g27211	NC_089042.1.g27463	NC_089036.1.g5693, NC_089042.1.g27073		6	1	
OG0002853	NC_089036.1.g8336, NC_089041.1.g24698		NC_089041.1.g24548	NC_089036.1.g8248, NC_089041.1.g24385	NC_089036.1.g8313, NC_089041.1.g24647	NC_089036.1.g8415, NC_089041.1.g24848	NC_089041.1.g24511	NC_089036.1.g8330	6	1	
OG0002855	NC_089036.1.g8520	NC_089035.1.g4429, NC_089036.1.g8496	NC_089035.1.g4436, NC_089036.1.g8489	NC_089036.1.g8441		NC_089036.1.g8603	NC_089035.1.g4393, NC_089036.1.g8497	NC_089035.1.g4405, NC_089036.1.g8512	6	1	
OG0002871	NC_089037.1.g11611	NC_089037.1.g11572, NC_089039.1.g18688	NC_089037.1.g11573, NC_089039.1.g18750		NC_089037.1.g11587	NC_089037.1.g11695, NC_089039.1.g19025, NC_089040.1.g23218	NC_089039.1.g18795	NC_089039.1.g18816	6	1	
OG0002875	NC_089037.1.g11843	NC_089035.1.g5007, NC_089037.1.g11787	NC_089035.1.g5013, NC_089044.1.g32300		NC_089035.1.g5003, NC_089037.1.g11805	NC_089044.1.g32760	NC_089035.1.g4975, NC_089037.1.g11776	NC_089037.1.g11850	6	1	
OG0002883	NC_089038.1.g14259		NC_089038.1.g14200, NC_089042.1.g27475	NC_089038.1.g14138, NC_089042.1.g27289	NC_089042.1.g27576	NC_089042.1.g27825	NC_089038.1.g14193, NC_089042.1.g27442	NC_089038.1.g14252, NC_089042.1.g27534	6	1	
OG0002888	NC_089038.1.g14657, NC_089042.1.g28353	NC_089038.1.g14567		NC_089038.1.g14527	NC_089038.1.g14599, NC_089042.1.g28308	NC_089038.1.g14773, NC_089042.1.g28536	NC_089042.1.g28149	NC_089038.1.g14661, NC_089042.1.g28255	6	1	
OG0002889	NC_089038.1.g14964	NC_089038.1.g14864, NC_089038.1.g14909	NC_089038.1.g14929	NC_089038.1.g14827, NC_089038.1.g14870	NC_089038.1.g14953		NC_089038.1.g14896, NC_089038.1.g14938	NC_089038.1.g14957, NC_089038.1.g15002	6	1	
OG0002906	NC_089039.1.g19400, NC_089045.1.g37024		NC_089039.1.g19299, NC_089045.1.g36800	NC_089039.1.g19219, NC_089045.1.g36533	NC_089045.1.g37051	NC_089039.1.g19562, NC_089045.1.g37397	NC_089045.1.g36772	NC_089045.1.g36984	6	1	
OG0002923	NC_089040.1.g22812	NC_089035.1.g1403, NC_089040.1.g22647	NC_089035.1.g1367, NC_089040.1.g22698	NC_089040.1.g22526		NC_089040.1.g22992	NC_089035.1.g1372, NC_089040.1.g22656	NC_089035.1.g1379, NC_089040.1.g22697	6	1	
OG0002924	NC_089040.1.g22816	NC_089036.1.g8272, NC_089040.1.g22653	NC_089036.1.g8259		NC_089036.1.g8279, NC_089040.1.g22785	NC_089040.1.g22996	NC_089036.1.g8272, NC_089040.1.g22661	NC_089036.1.g8296, NC_089040.1.g22703	6	1	
OG0002931	NC_089041.1.g24240, NC_089041.1.g24242	NC_089041.1.g24072, NC_089041.1.g24074	NC_089041.1.g24106	NC_089041.1.g23919	NC_089041.1.g24189, NC_089041.1.g24191	NC_089041.1.g24391, NC_089041.1.g24394	NC_089041.1.g24057		6	1	
OG0002935	NC_089041.1.g25348, NC_089041.1.g25349, NC_089041.1.g25350	NC_089041.1.g25199	NC_089041.1.g25190	NC_089041.1.g25034, NC_089041.1.g25036	NC_089041.1.g25304	NC_089041.1.g25516, NC_089041.1.g25520		NC_089041.1.g25221	6	1	
OG0002936	NC_089041.1.g25383	NC_089039.1.g18615	NC_089039.1.g18675, NC_089041.1.g25223		NC_089039.1.g18736, NC_089041.1.g25337	NC_089041.1.g25553	NC_089039.1.g18714, NC_089041.1.g25186	NC_089039.1.g18741, NC_089041.1.g25250	6	1	
OG0002939	NC_089041.1.g26567, NC_089043.1.g30858, NC_089045.1.g37165	NC_089043.1.g30724		NC_089041.1.g26210, NC_089046.1.g37500	NC_089041.1.g26525	NC_089041.1.g26758	NC_089041.1.g26372, NC_089043.1.g30614	NC_089041.1.g26455	6	1	
OG0002952	NC_089042.1.g29053	NC_089040.1.g21022, NC_089042.1.g28885	NC_089042.1.g28900		NC_089040.1.g21141, NC_089042.1.g28989	NC_089042.1.g29233	NC_089040.1.g21058, NC_089042.1.g28843	NC_089040.1.g21086, NC_089042.1.g28967	6	1	
OG0002953	NC_089042.1.g29290	NC_089036.1.g7526, NC_089042.1.g29121	NC_089036.1.g7517, NC_089042.1.g29138	NC_089042.1.g28857		NC_089042.1.g29478	NC_089036.1.g7529, NC_089042.1.g29070	NC_089036.1.g7560, NC_089042.1.g29200	6	1	
OG0002960	NC_089043.1.g30699, NC_089043.1.g30705	NC_089043.1.g30564, NC_089043.1.g30570	NC_089043.1.g30546		NC_089043.1.g30653, NC_089043.1.g30658	NC_089043.1.g30979	NC_089043.1.g30466	NC_089043.1.g30648, NC_089043.1.g30654	6	1	
OG0002971	NC_089044.1.g32648	NC_089044.1.g32517, NC_089046.1.g39232		NC_089044.1.g32202	NC_089044.1.g32640, NC_089046.1.g39421	NC_089044.1.g32941	NC_089044.1.g32407, NC_089046.1.g39089	NC_089044.1.g32603, NC_089046.1.g39314	6	1	
OG0002982	NC_089045.1.g34569	NC_089035.1.g2398, NC_089037.1.g13082, NC_089045.1.g34426	NC_089045.1.g34341		NC_089045.1.g34580	NC_089045.1.g34905	NC_089037.1.g13112, NC_089045.1.g34341	NC_089037.1.g13166, NC_089045.1.g34549	6	1	
OG0002992	NC_089045.1.g35487, NC_089045.1.g35491	NC_089045.1.g35350	NC_089045.1.g35278, NC_089045.1.g35283	NC_089045.1.g35045, NC_089045.1.g35049	NC_089045.1.g35510		NC_089045.1.g35264	NC_089045.1.g35487, NC_089045.1.g35492	6	1	
OG0002995	NC_089045.1.g35797	NC_089046.1.g38297	NC_089037.1.g11970, NC_089045.1.g35580		NC_089037.1.g11972, NC_089045.1.g35825	NC_089045.1.g36154	NC_089037.1.g11937, NC_089045.1.g35560	NC_089037.1.g12012, NC_089045.1.g35791	6	1	
OG0003018	NC_089046.1.g39498	NC_089036.1.g6322	NC_089036.1.g6335, NC_089046.1.g39264	NC_089046.1.g38950		NC_089046.1.g39920	NC_089036.1.g6268, NC_089036.1.g6295	NC_089036.1.g6337, NC_089037.1.g10010, NC_089046.1.g39448	6	1	
OG0003021		NC_089035.1.g4160, NC_089043.1.g30806	NC_089035.1.g4176, NC_089043.1.g30776	NC_089043.1.g30523	NC_089035.1.g4158, NC_089043.1.g30900	NC_089035.1.g4221, NC_089043.1.g31211	NC_089035.1.g4129, NC_089043.1.g30699		6	0	
OG0003023		NC_089036.1.g6342, NC_089036.1.g6461	NC_089036.1.g6353, NC_089036.1.g6475		NC_089036.1.g6342	NC_089036.1.g6425, NC_089036.1.g6561	NC_089036.1.g6314, NC_089036.1.g6434	NC_089036.1.g6357, NC_089036.1.g6486	6	0	
OG0003027		NC_089038.1.g16733, NC_089041.1.g26687	NC_089038.1.g16785		NC_089040.1.g23584	NC_089038.1.g17008, NC_089041.1.g27030, NC_089044.1.g33116	NC_089038.1.g16807, NC_089044.1.g32571	NC_089038.1.g16823, NC_089044.1.g32766	6	0	
OG0003029		NC_089040.1.g22579, NC_089040.1.g22600	NC_089040.1.g22633, NC_089040.1.g22653	NC_089040.1.g22463		NC_089040.1.g22923, NC_089040.1.g22944	NC_089040.1.g22589, NC_089040.1.g22610	NC_089040.1.g22633, NC_089040.1.g22652	6	0	
OG0003031		NC_089042.1.g28369, NC_089046.1.g37772	NC_089042.1.g28383, NC_089046.1.g37709	NC_089038.1.g14596	NC_089038.1.g14657, NC_089042.1.g28491, NC_089046.1.g37967	NC_089042.1.g28722	NC_089042.1.g28331, NC_089046.1.g37675		6	0	
OG0003036			NC_089038.1.g14181, NC_089043.1.g31701	NC_089038.1.g14119	NC_089038.1.g14167, NC_089043.1.g31836	NC_089038.1.g14334, NC_089043.1.g32160	NC_089038.1.g14171, NC_089043.1.g31642	NC_089038.1.g14229, NC_089043.1.g31816	6	0	
OG0003049	NC_089035.1.g866, NC_089037.1.g10799	NC_089035.1.g868, NC_089041.1.g26881		NC_089035.1.g864	NC_089041.1.g26982	NC_089035.1.g877	NC_089035.1.g842	NC_089037.1.g10811, NC_089041.1.g26931	6	1	
OG0003050	NC_089035.1.g1072, NC_089043.1.g31205	NC_089043.1.g31048	NC_089043.1.g31014	NC_089043.1.g30760	NC_089035.1.g1049, NC_089043.1.g31151, NC_089046.1.g38366	NC_089043.1.g31466	NC_089043.1.g30950		6	1	
OG0003051	NC_089035.1.g1121, NC_089038.1.g16385		NC_089038.1.g16292	NC_089038.1.g16239	NC_089035.1.g1097, NC_089038.1.g16334	NC_089038.1.g16516	NC_089038.1.g16335	NC_089035.1.g1092, NC_089038.1.g16344	6	1	
OG0003052	NC_089035.1.g1122, NC_089038.1.g16384		NC_089038.1.g16291	NC_089038.1.g16238	NC_089035.1.g1098, NC_089038.1.g16333	NC_089038.1.g16515	NC_089038.1.g16334	NC_089035.1.g1093, NC_089038.1.g16343	6	1	
OG0003058	NC_089035.1.g2380	NC_089035.1.g2347, NC_089041.1.g25338	NC_089041.1.g25338	NC_089035.1.g2331	NC_089035.1.g2344, NC_089041.1.g25448		NC_089041.1.g25299	NC_089035.1.g2322, NC_089041.1.g25367	6	1	
OG0003068	NC_089035.1.g3592, NC_089039.1.g18904	NC_089035.1.g3583, NC_089039.1.g18726	NC_089035.1.g3582	NC_089035.1.g3525, NC_089039.1.g18727	NC_089035.1.g3577	NC_089035.1.g3622		NC_089035.1.g3558	6	1	
OG0003074	NC_089035.1.g4289, NC_089041.1.g25209		NC_089035.1.g4283	NC_089035.1.g4221	NC_089035.1.g4270, NC_089045.1.g37254	NC_089035.1.g4331	NC_089035.1.g4237, NC_089038.1.g16037	NC_089035.1.g4248	6	1	
OG0003082	NC_089035.1.g5131, NC_089036.1.g9091	NC_089036.1.g9074, NC_089039.1.g18855	NC_089035.1.g5120, NC_089036.1.g9059	NC_089036.1.g9011	NC_089036.1.g9061	NC_089036.1.g9178		NC_089036.1.g9091	6	1	
OG0003086	NC_089036.1.g5377, NC_089044.1.g32322	NC_089036.1.g5371	NC_089036.1.g5379	NC_089036.1.g5309, NC_089042.1.g28378	NC_089046.1.g37577	NC_089036.1.g5434, NC_089046.1.g37922		NC_089046.1.g37503	6	1	
OG0003095	NC_089036.1.g6876, NC_089042.1.g28376, NC_089045.1.g35759	NC_089036.1.g6843, NC_089042.1.g28206		NC_089036.1.g6794	NC_089036.1.g6857	NC_089036.1.g6954	NC_089036.1.g6820	NC_089036.1.g6879	6	1	
OG0003096	NC_089036.1.g6883	NC_089040.1.g22182		NC_089036.1.g6801	NC_089040.1.g22306	NC_089040.1.g22509	NC_089036.1.g6828, NC_089040.1.g22198, NC_089045.1.g35539	NC_089036.1.g6886, NC_089040.1.g22235	6	1	
OG0003117	NC_089037.1.g10714, NC_089037.1.g11213	NC_089037.1.g11155		NC_089037.1.g10633, NC_089037.1.g11110	NC_089037.1.g11169	NC_089037.1.g10809, NC_089037.1.g11285	NC_089037.1.g11160	NC_089037.1.g10727	6	1	
OG0003131	NC_089037.1.g12436	NC_089037.1.g12360, NC_089040.1.g22809	NC_089037.1.g12390	NC_089037.1.g12322, NC_089040.1.g22682	NC_089037.1.g12401		NC_089037.1.g12362, NC_089040.1.g22819	NC_089037.1.g12425	6	1	
